Name,Description,SKU,Gender, Attribute 1,Attribute 1 Value, Attribute 2,Attribute 2 Value, Attribute 3,Attribute 3 Value,Base Image 1 ,Base Image 2,Base Image 3,Base Image 4,Base Image 5,Base Price(USD),Sale Price(USD),Quantity,Unit of Weight,Weight,Unit of Dimensions,Height,Width,Length,SEO Title,SEO Description,Vendor,Parent SKU
,,9011,Unisex,Title,Default Title,,,,,,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,Snus-Star.ch,200g Box ODENS COLD DRY EXTREME WHITE
200g Box SIBERIA -80°C ICE COLD POWER WHITE PORTION Slim,,200g Box SIBERIA -80°C ICE COLD POWER WHITE PORTION Slim,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/products/image_c21a72ca-7420-49a2-88e8-5f37e54f2c73.jpg,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,,
,,9017,Unisex,Title,Default Title,,,,,,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,Snus-Star.ch,200g Box SIBERIA -80°C ICE COLD POWER WHITE PORTION Slim
200g Box SIBERIA -80°C ICE Cold Power,,200g Box SIBERIA -80°C ICE Cold Power,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/products/image_dca48253-e13d-4e0f-a8aa-e4a401a2c079.heic,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,,
,,9004,Unisex,Title,Default Title,,,,,,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,Snus-Star.ch,200g Box SIBERIA -80°C ICE Cold Power
200g Box Scooper Energy Cool Grapefruit,,200g Box Scooper Energy Cool Grapefruit,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/products/image_e1f568c2-fc98-4133-a164-aa08611d252a.jpg,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,,
,,9018,Unisex,Title,Default Title,,,,,,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,Snus-Star.ch,200g Box Scooper Energy Cool Grapefruit
200g Box 950 + 951,,200g Box 950 + 951,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/products/image_5d136ae2-60c9-4f39-8394-0fdec194d586.jpg,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,,
,,9020,Unisex,Title,Default Title,,,,,,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,Snus-Star.ch,200g Box 950 + 951
200g Box 804 + 931 + 953,<p>Supreme Mint Lime + Scooper Grapefruit + Fox All White Portion </p>,200g Box 804 + 931 + 953,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/products/image_3a46eeff-5b64-4daf-8140-2a6e02c95c41.jpg,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,,
,,9012,Unisex,Title,Default Title,,,,,,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,Snus-Star.ch,200g Box 804 + 931 + 953
200g Box 103 + 101 + 503,<p>Siberia Ice Cold Power + Siberia Red Slim + Jakobssons Cola</p>,200g Box 103 + 101 + 503,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/products/image_43947937-24e2-49e7-870f-057a88806a29.jpg,,,,,104.00,49.95,1,G,200,IN,3,3,3,,,,
,,9022,Unisex,Title,Default Title,,,,,,,,,,104.00,49.95,1,G,200,IN,3,3,3,,,Snus-Star.ch,200g Box 103 + 101 + 503
200g Box 300 + 103 + 403,<p>Jakobsons Mint + Odens Cold Dry + Siberia Ice Cold Power Power</p>,200g Box 300 + 103 + 403,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/products/image_b5218700-2ceb-4b24-bec4-09be5db066d1.jpg,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,,
,,9023,Unisex,Title,Default Title,,,,,,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,Snus-Star.ch,200g Box 300 + 103 + 403
200g Box General Classic White Mini,,200g Box General Classic White Mini,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/products/image_d1b90a84-4d3b-445e-8f09-915b1b0b0b12.jpg,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,,
,,9026,Unisex,Title,Default Title,,,,,,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,Snus-Star.ch,200g Box General Classic White Mini
200g Box 200+202+204,"<p>Gemischte Velo Box</p>
<p>Velo Mint + Velo Icecool + Velo Tropic</p>",200g Box 200+202+204,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/products/image_ce788e13-8053-4a2f-b659-8e9b85cfcdca.heic,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,,
,,9006,Unisex,Title,Default Title,,,,,,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,Snus-Star.ch,200g Box 200+202+204
200g Box 102+104,"<p>Siberia Box Gemischt Siberia Brown + Siberia Ice Cold Power</p>
<p> </p>",200g Box 102+104,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/products/image_9405a4e2-79c6-440d-b1e6-f6a567fe4d05.heic,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,,
,,9003,Unisex,Title,Default Title,,,,,,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,Snus-Star.ch,200g Box 102+104
200g Box Scooper Iced Caramel Coffee,,200g Box Scooper Iced Caramel Coffee,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/products/image_0b0d0723-82d3-41e7-9f85-7b789698ebde.heic,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,,
,,9019,Unisex,Title,Default Title,,,,,,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,Snus-Star.ch,200g Box Scooper Iced Caramel Coffee
200g Box 405 + 501,<p>General Classic White Mini + Jakobssons Mint</p>,200g Box 405 + 501,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/products/image_e09a48ae-5e13-4c99-bf8d-0cbb73372c88.jpg,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,,
,,,Unisex,Title,Default Title,,,,,,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,Snus-Star.ch,200g Box 405 + 501
200g Box 805+ 804,<p>Fox Full charge White + Fox All White </p>,200g Box 805+ 804,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/products/image_ecb9baab-fa0a-45ea-b716-0e7e6de4ccda.jpg,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,,
,,9014,Unisex,Title,Default Title,,,,,,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,Snus-Star.ch,200g Box 805+ 804
200g Box Jakobsson Cola Strong,,200g Box Jakobsson Cola Strong,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/products/image_788da8e8-24df-441a-b250-d9735801660d.jpg,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,,
,,9016,Unisex,Title,Default Title,,,,,,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,Snus-Star.ch,200g Box Jakobsson Cola Strong
200g Box Jakobsson Mint Strong,,200g Box Jakobsson Mint Strong,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/products/image_115a004f-b3e4-427e-a2a3-257e027fd385.jpg,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,,
,,9021,Unisex,Title,Default Title,,,,,,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,Snus-Star.ch,200g Box Jakobsson Mint Strong
200g Box 806 + 804,,200g Box 806 + 804,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/products/image_4c7f2127-14e5-4d2d-92b4-fc1fc63ad438.jpg,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,,
,,9024,Unisex,Title,Default Title,,,,,,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,Snus-Star.ch,200g Box 806 + 804
200g Box 500 + 405,<p>Jakobssons Melone Strong + General Classic white mint</p>,200g Box 500 + 405,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/products/image_815f3898-60d1-4a36-a1bf-891cc154e9df.jpg,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,,
,,9025,Unisex,Title,Default Title,,,,,,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,Snus-Star.ch,200g Box 500 + 405
200g Box Jakobsson Melone Strong,,200g Box Jakobsson Melone Strong,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/products/image_fb8343fe-27a0-4527-a2dc-03f11edf36a2.jpg,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,,
,,9027,Unisex,Title,Default Title,,,,,,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,Snus-Star.ch,200g Box Jakobsson Melone Strong
200g Box 503 + 500,<p>Jakobssons Melone Strong + Jakobssons Cola</p>,200g Box 503 + 500,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/products/image_338ff0db-cdef-4ee3-b0d0-a90775a3b5f9.jpg,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,,
,,9028,Unisex,Title,Default Title,,,,,,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,Snus-Star.ch,200g Box 503 + 500
200g Box White FOX Double Mint ALL White,,200g Box White FOX Double Mint ALL White,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/products/image_3cdc65df-37bc-4d49-ba38-77ecc2a16583.jpg,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,,
,,9029,Unisex,Title,Default Title,,,,,,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,Snus-Star.ch,200g Box White FOX Double Mint ALL White
200g Box 952+931,<p>Scooper energy Iced Coffee + Mint Lime </p>,200g Box 952+931,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/products/image_a4b01d83-8d9b-4062-bf22-fd7d0c16de10.jpg,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,,
,,9030,Unisex,Title,Default Title,,,,,,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,Snus-Star.ch,200g Box 952+931
200g Box General Mint,<br>,200g Box General Mint,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/products/image_9a1f5c7b-1763-4564-bae9-dc7f60c5ac58.png,https://cdn.shopify.com/s/files/1/0281/7546/6627/products/image_d0420eee-412c-46b8-86da-ab673a22291f.heic,,,,104.00,29.95,1,G,200,IN,3,3,3,,,,
,,9009,Unisex,Title,Default Title,,,,,,,,,,104.00,29.95,1,G,200,IN,3,3,3,,,Snus-Star.ch,200g Box General Mint
Bernard Fichtennadel Schnupf 10g,"<h2 data-mce-fragment=""1"">Bernard Original Schnupftabak in der 10 g Schachtel hat ein würzig-frisches Aroma<br>
</h2>
<p>Der rauchfreie F Bernard Original Schnupftabak in der praktischen Aufmachung mit Schiebeverschluss wird aus 100% reinem Tabak nach hohen Qualitätsstandards hergestellt. Der mit Fichtennadeln aromatisierte F Bernard Original Schnupftabak ist eine gelungene Mischung aus hellen Tabaksorten. Der naturbelassene Tabak verfügt über einen natürlichen Nikotingehalt. Der softe F Bernard Original Schnupftabak hat ein ausgeprägtes Fichtennadelaroma und ist mit frischem Menthol angereichert. Das Nikotin entfaltet seine anregende Wirkung über die Nasenschleimhäute. Die Konsistenz des gemahlenen F Bernard Original Schnupftabaks in einer mittelbraunen Farbe ist mühelos feucht und mittelfein. <br data-mce-fragment=""1""><br data-mce-fragment=""1"">Der höchste Tabakgenuss entsteht beim leichten Aufschnuppern einer kleinen Prise F Bernard Original Schnupftabak in die Nase. Danach sollte eine gewisse Einwirkzeit eingehalten werden, um das volle Aroma des F Bernard Original Schnupftabaks richtig auszukosten. Ob der F Bernard Original Snuff vom Handrücken oder von den Fingerspitzen aufgeschnuppert wird, ist unabhängig verschieden. Der F Bernard Original Snuff sollte zu jedem beliebigen Zeitpunkt umstandslos feucht sein. Sollte der F Bernard Original Schnupftabak nicht umstandslos aus der Aufmachung fließen, langt meist ein kurzes Aufklopfen zum Lockern. Der würzig-frische F Bernard Original Schnupftabak in der 10 g Packung passt komfortabel in die Tasche und ist fix griffbereit.<br></p>
<p> </p>
<p>ART: 1010</p>",Bernard Fichtennadel Schnupf 10g,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/products/IMG_6853.jpg,,,,,5.34,,1,G,22,IN,3,3,3,,,,
,,1010,Unisex,Stück,1,,,,,,,,,,5.34,,1,G,22,IN,3,3,3,,,Snus-Star.ch,Bernard Fichtennadel Schnupf 10g
Bernhard EisKristall Schnupf 10g,"<h2 data-mce-fragment=""1"">Eiskristall Schnupfpulver ohne Tabak in der 10 g Schachtel hat ein vitalisierend-frisches Aroma</h2>
<p data-mce-fragment=""1"">Das rauchfreie Eiskristall Schnupfpulver in der praktischen Schachtel mit Schiebeverschluss wird auf natürlicher Traubenzucker-Basis ganz ohne Tabak nach hohen Qualitätsstandards hergestellt. Das nikotinfreie Eiskristall Schnupfpulver hat ein intensives Minzaroma. Die Konsistenz des gemahlenen Eiskristall Schnupfpulvers ist feucht und fein.</p>
<p data-mce-fragment=""1"">Der höchste Genuss entsteht beim leichten Aufschnuppern einer kleinen Prise des Eiskristall Schnupfpulvers in die Nase. Danach sollte eine gewisse Einwirkzeit eingehalten werden, um das volle Aroma des Eiskristall Schnupfpulvers richtig auszukosten. Ob das Schnupfpulver vom Handrücken oder von den Fingerspitzen aufgeschnuppert wird, ist individuell verschieden. Das Schnupfpulver sollte immer leicht feucht sein. Sollte das Eiskristall Schnupfpulver nicht leicht aus der Schachtel fließen, genügt in der Regel ein kurzes Aufklopfen zum Lockern. Das vitalisierend-frische Eiskristall Schnupfpulver in der 10 g Schachtel passt bequem in die Tasche und ist schnell griffbereit. </p>
<br>
<p><span>Art Nr: 1028</span></p>
<p> </p>",Bernhard EisKristall Schnupf 10g,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/products/image_df9b0d6a-1aa6-4b0e-b1b2-d1926d38e07a.jpg,,,,,4.64,,1,G,23,IN,3,3,3,,,,
,,1028,Unisex,Title,Default Title,,,,,,,,,,4.64,,1,G,23,IN,3,3,3,,,Snus-Star.ch,Bernhard EisKristall Schnupf 10g
BERNHARD JUBILÄUMS SCHNUPF,"<h2 data-mce-fragment=""1"">Bernard Jubiläum Snuff (10g)</h2>
<p data-mce-fragment=""1"">Der Jubiläums Snuff von Bernard liefert vorallem mit seinem Mentholaroma gefolgt von milden Tabakaromen ab. Das Tabakaroma bleibt lange im Hintergrund, ist aber nicht aufdringlich.</p>
<br>
<p> </p>
<p><span>Art Nr: 1026</span></p>
<p> </p>",BERNHARD JUBILÄUMS SCHNUPF,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/products/image_c6d70a1f-2dd2-4e97-a99b-076c57f32115.jpg,,,,,4.46,,1,G,23,IN,3,3,3,,,,
,,1026,Unisex,Title,Default Title,,,,,,,,,,4.46,,1,G,23,IN,3,3,3,,,Snus-Star.ch,BERNHARD JUBILÄUMS SCHNUPF
McChrystal's Eidgenoss Snuff,"<p><span></span>Ein „PRIIS“ auf die Schweizer Nationalmannschaft!</p>
<p>Garantiert der perfekte Begleiter für die bevorstehende Fussballweltmeisterschaft 2018 als auch die kommende Schwing-Saison.<br><br>Der EIDGENOSS Schnupftabak ist ein feiner, frischer Schnupftabak mit einem Hauch von reifer Aprikose, der einen angenehmen Abgang garantiert. Ein beliebter Schnupftabak für den täglichen Genuss.<br><br>Dieser Schnupftabak wurde gemeinsam von McChrystal‘s und Oettinger Davidoff entwickelt, weshalb er exklusiv und nur in der Schweiz erhältlich ist.</p>
<p> </p>
<p>  </p>
<p><span>Art Nr: 1009</span></p>",McChrystal's Eidgenoss Snuff,Unisex,,,,,,,https://cdn.shopify.com/s/files/1/0281/7546/6627/products/IMG_6856.jpg,,,,,5.08,,1,G,20,IN,3,3,3,,,,
,,1009,Unisex,Stück,1,,,,,,,,,,5.08,,1,G,20,IN,3,3,3,,,Snus-Star.ch,McChrystal's Eidgenoss Snuff
